,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,行政區,區域,品牌
614,22555003,統一超商股份有限公司,22958224,臺北巿第一一九分公司,臺北市大同區承德路三段60、60-1號1樓,1,臺北市,北,7-11
615,22555003,統一超商股份有限公司,22958553,台北巿第１２２分公司,臺北市和平東路二段十八號１樓,1,臺北市,北,7-11
616,22555003,統一超商股份有限公司,22958651,台中巿第二十五分公司,臺中市健行路１０５６、１０５８號１樓,1,臺中市,中,7-11
617,22555003,統一超商股份有限公司,22959103,台北縣第二十三分公司,新北市新莊區新泰路２６７號１樓,1,新北市,北,7-11
618,22555003,統一超商股份有限公司,22959286,高雄市第二十九分公司,高雄市大順三路２２２、２２４號１樓,1,高雄市,南,7-11
619,22555003,統一超商股份有限公司,22959666,台北縣第二十四分公司,新北市三重區自強路一段272號1樓,1,新北市,北,7-11
620,22555003,統一超商股份有限公司,22959743,台北巿第１２５分公司,臺北市文山區羅斯福路6段20、22號1樓,1,臺北市,北,7-11
621,22555003,統一超商股份有限公司,23111345,台北市第１２６分公司,臺北市東湖路九十號１樓,1,臺北市,北,7-11
622,22555003,統一超商股份有限公司,23111387,新北市第二十六分公司,新北市中和區中山路二段六十二號１樓、64巷2號1樓,1,新北市,北,7-11
623,22555003,統一超商股份有限公司,23111611,臺中縣第五分公司,臺中市大里區中興路二段835號1樓,1,臺中市,中,7-11
624,22555003,統一超商股份有限公司,23111921,台北巿第１２９分公司,臺北市大安區延吉街237號1樓,1,臺北市,北,7-11
625,22555003,統一超商股份有限公司,23111936,新北市第二十七分公司,新北市中和區員山路163、165、167號１樓,1,新北市,北,7-11
626,22555003,統一超商股份有限公司,23112766,台中市第２７分公司,臺中市北屯區中清路66-1、66-2號1樓,1,臺中市,中,7-11
627,22555003,統一超商股份有限公司,23112787,台北市第１３０分公司,臺北市興隆路二段219號1樓,1,臺北市,北,7-11
628,22555003,統一超商股份有限公司,23112837,台南市第二十八分公司,臺南市北區西門路四段132號1樓,1,臺南市,南,7-11
629,22555003,統一超商股份有限公司,23113195,台北縣第三十分公司,新北市永和區保平路１３５號１樓,1,新北市,北,7-11
630,22555003,統一超商股份有限公司,23113499,高雄巿第三十三分公司,高雄市前金區長興里瑞源路六十八、七十、七十二號１樓,1,高雄市,南,7-11
631,22555003,統一超商股份有限公司,23114624,高雄巿第三十五公司,高雄市七賢一路３９０號１樓,1,高雄市,南,7-11
632,22555003,統一超商股份有限公司,23115449,臺中縣第六分公司,臺中市大里區中興路1段11-6、11-7號1樓 / 東南路1號1樓,1,臺中市,中,7-11
633,22555003,統一超商股份有限公司,23115476,高雄巿第三十六分公司,高雄市左營區勝利路123、125號1樓,1,高雄市,南,7-11
634,22555003,統一超商股份有限公司,23116051,高雄巿第三十八分公司,高雄市復興三路１１６號１樓,1,高雄市,南,7-11
635,22555003,統一超商股份有限公司,23116518,台北巿第１３４分公司,臺北市士林區至誠路二段31、31-1號1樓,1,臺北市,北,7-11
636,22555003,統一超商股份有限公司,23218058,台北巿第１３６分公司,臺北市古亭區汀州路一段１２７、１２９號１樓,1,臺北市,北,7-11
637,22555003,統一超商股份有限公司,23218959,台南縣第二分公司,臺南市永康區大橋村中華路747號1樓,1,臺南市,南,7-11
638,22555003,統一超商股份有限公司,23221504,台南巿第三十分公司,臺南市北區公園路694、696號1樓,1,臺南市,南,7-11
639,22555003,統一超商股份有限公司,23221912,臺中巿第２９分公司,臺中市五權路１８３、１８３–１號１樓,1,臺中市,中,7-11
640,22555003,統一超商股份有限公司,23222546,嘉義巿第１分公司,嘉義市仁愛路155號1樓,1,嘉義市,南,7-11
641,22555003,統一超商股份有限公司,23222807,台南市第四分公司,臺南市新市區新市里華興街48號1樓,1,臺南市,南,7-11
642,22555003,統一超商股份有限公司,23222813,台南縣第三分公司,臺南市仁德區仁義村中山路497、499、501號1樓,1,臺南市,南,7-11
643,22555003,統一超商股份有限公司,23223171,高雄巿第四十一分公司,高雄市九如二路５４９、５５１號１樓,1,高雄市,南,7-11
644,22555003,統一超商股份有限公司,23357240,台北巿第一四二分公司,臺北市大安區敦化南路1段187巷29號1樓,1,臺北市,北,7-11
645,22555003,統一超商股份有限公司,23357261,台中巿第三十分公司,臺中市北區雙十路一段八十九號１樓,1,臺中市,中,7-11
646,22555003,統一超商股份有限公司,23357804,基隆巿第２分公司,基隆市東信路１５６–３號１樓,1,基隆市,北,7-11
647,22555003,統一超商股份有限公司,23357810,台北巿第１４３分公司,臺北市龍江路３２２、３２２–１、３２２–２號１樓,1,臺北市,北,7-11
648,22555003,統一超商股份有限公司,23357826,台北市第一四四分公司,臺北市中山區北安路六二一巷四八號一樓,1,臺北市,北,7-11
649,22555003,統一超商股份有限公司,23359232,台中巿第３２分公司,臺中市東區建成路668號１1,1,臺中市,中,7-11
650,22555003,統一超商股份有限公司,23359253,台北縣第四十一分公司,新北市新莊區中港路133號1樓,1,新北市,北,7-11
651,22555003,統一超商股份有限公司,23360060,基隆巿第３分公司,基隆市明德一路１７４號１樓,1,基隆市,北,7-11
652,22555003,統一超商股份有限公司,23360081,台北巿第１４７分公司,臺北市八德路二段２８２號１樓,1,臺北市,北,7-11
653,22555003,統一超商股份有限公司,23360322,台南縣第５分公司,臺南市永康區大灣路951號1樓,1,臺南市,南,7-11
654,22555003,統一超商股份有限公司,23360630,臺北縣第四十三分公司,新北市永和區中正路１６７、１６９號１樓,1,新北市,北,7-11
655,22555003,統一超商股份有限公司,23360792,高雄市第二十七分公司,高雄市鳳山區光遠路71、73號1樓,1,高雄市,南,7-11
656,22555003,統一超商股份有限公司,23361997,台北巿第８３分公司,臺北市延吉街１３１巷十九、二十一號１樓,1,臺北市,北,7-11
657,22555003,統一超商股份有限公司,23362237,嘉義巿第３分公司,嘉義市中山路６０５號１樓,1,嘉義市,南,7-11
658,22555003,統一超商股份有限公司,23362829,台北市第１４８分公司,臺北市指南路二段九十九、１０１號１樓,1,臺北市,北,7-11
659,22555003,統一超商股份有限公司,23413714,台北巿第１４９分公司,臺北市西園路二段１２８號１樓,1,臺北市,北,7-11
660,22555003,統一超商股份有限公司,23413720,台北市第一五○分公司,臺北市中正區汀州路二段210號1樓,1,臺北市,北,7-11
661,22555003,統一超商股份有限公司,23413735,台北市第一五一分公司,臺北市文山區忠順街2段10號1樓,1,臺北市,北,7-11
662,22555003,統一超商股份有限公司,23413974,台北縣第四十八分公司,新北市三重區重新路三段18號1樓,1,新北市,北,7-11
663,22555003,統一超商股份有限公司,23414853,台北縣第四十九分公司,新北市新莊區幸福路四十、四十二號１樓,1,新北市,北,7-11
664,22555003,統一超商股份有限公司,23415353,高雄市第四十七分公司,高雄市鼓山區九如四路706、708、710、712號1樓,1,高雄市,南,7-11
665,22555003,統一超商股份有限公司,23415678,台北縣第五十二分公司,新北市板橋區實踐路１０５、１０７號１樓,1,新北市,北,7-11
666,22555003,統一超商股份有限公司,23415683,臺北縣第５３分公司,新北市永和區中正路１６６號１樓,1,新北市,北,7-11
667,22555003,統一超商股份有限公司,23415706,基隆市第四分公司,基隆市義一路二十二、二十四號一樓,1,基隆市,北,7-11
668,22555003,統一超商股份有限公司,23416352,桃園縣第二分公司,桃園市中壢區中山路３３１、３３３號１樓,1,桃園市,北,7-11
669,22555003,統一超商股份有限公司,23416374,基隆市第５分公司,基隆市中正區中正路609號1樓,1,基隆市,北,7-11
670,22555003,統一超商股份有限公司,23416389,台北市第一五七分公司,臺北市大同區蘭州街135號1樓、昌吉街72、74、76號,1,臺北市,北,7-11
671,22555003,統一超商股份有限公司,23417227,高雄市第四十九分公司,高雄市熱河二街二十、二十二號１樓,1,高雄市,南,7-11
672,22555003,統一超商股份有限公司,23417253,台南巿第三十二分公司,臺南市民族路二段五十五號１樓,1,臺南市,南,7-11
673,22555003,統一超商股份有限公司,23417269,台北縣第五十四分公司,新北市板橋區中山路二段５３５號１樓,1,新北市,北,7-11
674,22555003,統一超商股份有限公司,23418160,台南縣第７分公司,臺南市永康區蔦松村中正北路431、433號1樓,1,臺南市,南,7-11
675,22555003,統一超商股份有限公司,23418176,台南巿第三十三分公司,臺南市東區崇明路377、377-1號1樓,1,臺南市,南,7-11
676,22555003,統一超商股份有限公司,23469202,台北縣第五十六分公司,新北市新莊區後港一路七十一號１樓,1,新北市,北,7-11
677,22555003,統一超商股份有限公司,23470279,台南巿第三十四分公司,臺南市東區東門路2段289、291、293號1樓,1,臺南市,南,7-11
678,22555003,統一超商股份有限公司,23470307,嘉義巿第５分公司,嘉義市興業路８６、８８號１樓,1,嘉義市,南,7-11
679,22555003,統一超商股份有限公司,23470762,新北市第五十七分公司,新北市新莊區中港路390號1樓,1,新北市,北,7-11
680,22555003,統一超商股份有限公司,23471122,臺北縣第５８分公司,新北市板橋區懷德街55、57號1樓,1,新北市,北,7-11
681,22555003,統一超商股份有限公司,23471827,基隆巿第７分公司,基隆市仁二路２１６號１樓,1,基隆市,北,7-11
682,22555003,統一超商股份有限公司,23471832,臺南縣第九分公司,臺南市下營區下營村中山路1段46、48號1樓,1,臺南市,南,7-11
683,22555003,統一超商股份有限公司,23471848,高雄巿第五十三分公司,高雄市三民區覺民路579號1樓,1,高雄市,南,7-11
684,22555003,統一超商股份有限公司,23471853,高雄巿第五十四分公司,高雄市三民區十全一路74號1樓,1,高雄市,南,7-11
685,22555003,統一超商股份有限公司,23472467,台北巿第１６０分公司,臺北市建國南路二段１５１巷６、８號１樓,1,臺北市,北,7-11
686,22555003,統一超商股份有限公司,23472895,臺北巿第１６１分公司,臺北市忠孝東路六段４４８號１樓,1,臺北市,北,7-11
687,22555003,統一超商股份有限公司,23473395,台北縣第六十分公司,新北市板橋區雙十路二段１３８–１、１３８–２號１樓,1,新北市,北,7-11
688,22555003,統一超商股份有限公司,23473402,台北市第一六三分公司,臺北市中山區復興北路六四號一樓,1,臺北市,北,7-11
689,22555003,統一超商股份有限公司,23473445,彰化巿第３分公司,彰化市民權路２４５號１樓,1,彰化縣,中,7-11
690,22555003,統一超商股份有限公司,23473450,桃園縣第６分公司,桃園市中壢區中山路４６５號１樓,1,桃園市,北,7-11
691,22555003,統一超商股份有限公司,23473867,台南巿第三十五分公司,臺南市北區西門路四段455號1樓,1,臺南市,南,7-11
692,22555003,統一超商股份有限公司,23530017,臺北巿第１６６分公司,臺北市景興路１１３、１１５號１樓,1,臺北市,北,7-11
693,22555003,統一超商股份有限公司,23530023,基隆巿第８分公司,基隆市北寧路３８２、３８２–５號１樓,1,基隆市,北,7-11
694,22555003,統一超商股份有限公司,23530044,台南縣第十分公司,臺南市歸仁區後巿村中山路二段60號1樓,1,臺南市,南,7-11
695,22555003,統一超商股份有限公司,23530369,臺北巿第１６７分公司,臺北市大同區長安西路271號1樓、長安西路273巷2號1樓,1,臺北市,北,7-11
696,22555003,統一超商股份有限公司,23530375,臺北巿第１６８分公司,臺北市中和街476、478、480號1樓,1,臺北市,北,7-11
697,22555003,統一超商股份有限公司,23530712,高雄巿第五十五分公司,高雄市鼓山區慶豐街１號１樓,1,高雄市,南,7-11
698,22555003,統一超商股份有限公司,23530852,臺北巿第１７０分公司,臺北市士林區大北路14、16號1樓,1,臺北市,北,7-11
699,22555003,統一超商股份有限公司,23532107,台北縣第六十五分公司,新北市板橋區莒光路六十三號１樓,1,新北市,北,7-11
700,22555003,統一超商股份有限公司,23532129,臺北巿第１７１分公司,臺北市忠義街六十八號１樓,1,臺北市,北,7-11
701,22555003,統一超商股份有限公司,23532134,台北巿第一七二分公司,臺北市萬華區萬青街168號1樓,1,臺北市,北,7-11
702,22555003,統一超商股份有限公司,23532802,台南縣第十一分公司,臺南市西港區西港村中山路366-1號1樓,1,臺南市,南,7-11
703,22555003,統一超商股份有限公司,23532839,台中巿第３８分公司,臺中市西屯區福星路580號1樓,1,臺中市,中,7-11
704,22555003,統一超商股份有限公司,23532845,台南巿第三十七分公司,臺南市中西區友愛街197、199號1樓,1,臺南市,南,7-11
705,22555003,統一超商股份有限公司,23533112,高雄市第一○六分公司,高雄市鳳山區五甲二路232號1樓,1,高雄市,南,7-11
706,22555003,統一超商股份有限公司,23533485,台北縣第六十七分公司,新北市三重區集美街107號、成功路95巷43號1樓,1,新北市,北,7-11
707,22555003,統一超商股份有限公司,23534077,台南縣第十二分公司,臺南市新營區中正路33-14、33-15號1樓,1,臺南市,南,7-11
708,22555003,統一超商股份有限公司,23534885,臺中巿第四十一分公司,臺中市北平路三段八十五號１樓,1,臺中市,中,7-11
709,22555003,統一超商股份有限公司,23534891,嘉義巿第八分公司,嘉義市西區民生北路182、184號1樓,1,嘉義市,南,7-11
710,22555003,統一超商股份有限公司,23636784,臺中縣第十分公司,臺中市豐原區源豐路89、93、95號1樓,1,臺中市,中,7-11
711,22555003,統一超商股份有限公司,23637159,高雄巿第五十九分公司,高雄市三民區喜�韏鞷陝甜雩飽B嫩江街１０１號１樓,1,高雄市,南,7-11
712,22555003,統一超商股份有限公司,23637165,臺南巿第三十八分公司,臺南市忠義路二段十八號１樓,1,臺南市,南,7-11
713,22555003,統一超商股份有限公司,23637377,台北縣第６８分公司,臺北縣樹林鎮保安街一段３號１樓,1,新北市,北,7-11
714,22555003,統一超商股份有限公司,23638039,臺北縣第６９分公司,新北市泰山區楓江路22、24號1樓,1,新北市,北,7-11
715,22555003,統一超商股份有限公司,23638045,臺中巿第四十三分公司,臺中市北區雙十路二段四十七、四十七–１號１樓,1,臺中市,中,7-11
716,22555003,統一超商股份有限公司,23638050,臺中縣第十一分公司,臺中市豐原區中正路十六、十八號１樓,1,臺中市,中,7-11
717,22555003,統一超商股份有限公司,23638404,嘉義巿第１１分公司,嘉義市芳草里芳安路１號１樓,1,嘉義市,南,7-11
718,22555003,統一超商股份有限公司,23638636,臺北縣第７２分公司,新北市板橋區重慶路２９３號１樓,1,新北市,北,7-11
719,22555003,統一超商股份有限公司,23639017,臺北縣第７３分公司,新北市新莊區中和里復興路一段２１３號１樓,1,新北市,北,7-11
720,22555003,統一超商股份有限公司,23639282,臺南巿第三十九分公司,臺南市北區文元里文賢路１１１６號１樓,1,臺南市,南,7-11
721,22555003,統一超商股份有限公司,23639868,臺北縣第七十五分公司,新北市三重區中正北路２０６號１樓,1,新北市,北,7-11
722,22555003,統一超商股份有限公司,23639874,臺北縣第７６分公司,新北市泰山區泰林路二段１８９號１樓,1,新北市,北,7-11
723,22555003,統一超商股份有限公司,23639889,臺中巿第四十七分公司,臺中市西屯區何德里漢口路二段２７０號１樓,1,臺中市,中,7-11
724,22555003,統一超商股份有限公司,23640112,臺中巿第四十八分公司,臺中市中區臺中市美村路一段五十四號１樓,1,臺中市,中,7-11
725,22555003,統一超商股份有限公司,23640128,臺中巿第四十九分公司,臺中市西區忠明路四十二號１樓,1,臺中市,中,7-11
726,22555003,統一超商股份有限公司,23640274,高雄巿第六十分公司,高雄市三民區德仁里九如二路七十八號１樓,1,高雄市,南,7-11
727,22555003,統一超商股份有限公司,23640963,台北巿第１７８分公司,臺北市大安區和平東路3段97號、97-1號1樓,1,臺北市,北,7-11
728,22555003,統一超商股份有限公司,23640979,臺南巿第四十分公司,臺南市中西區臺南市永福路二段65號1樓,1,臺南市,南,7-11
729,22555003,統一超商股份有限公司,23641127,臺中巿第五十分公司,臺中市進化路６２７、６２９、６３１號１樓,1,臺中市,中,7-11
730,22555003,統一超商股份有限公司,23641490,臺北巿第１８０分公司,臺北市文山區木柵路2段90號1樓、興隆路4段26號1樓,1,臺北市,北,7-11
731,22555003,統一超商股份有限公司,23641506,臺北縣第七十八分公司,新北市新店區中正路306、308號1樓,1,新北市,北,7-11
732,22555003,統一超商股份有限公司,23641528,臺北縣第七十九分公司,新北市板橋區忠孝路１６８、１７０號１樓,1,新北市,北,7-11
733,22555003,統一超商股份有限公司,23641604,臺北縣第８０分公司,新北市中和區景平路４９５–３、４９５–４號１樓,1,新北市,北,7-11
734,22555003,統一超商股份有限公司,23641610,臺北縣第８１分公司,新北市三重區仁愛街５１０號１樓,1,新北市,北,7-11
735,22555003,統一超商股份有限公司,23641891,屏東巿第３分公司,屏東縣屏東市勝利路２２４、２２６號１樓,1,屏東縣,南,7-11
736,22555003,統一超商股份有限公司,23641908,高雄巿第六十一分公司,高雄市三民區大昌二路５２２號１樓,1,高雄市,南,7-11
737,22555003,統一超商股份有限公司,23822160,臺北巿第１８１分公司,臺北市萬華區漢中街51號1樓,1,臺北市,北,7-11
738,22555003,統一超商股份有限公司,23822555,臺中巿第五十三分公司,臺中市中區臺中市文心路三段76、78號1樓,1,臺中市,中,7-11
739,22555003,統一超商股份有限公司,23822942,新北市第八十二分公司,新北市瑞芳區明燈路三段52、54號1樓,1,新北市,北,7-11
740,22555003,統一超商股份有限公司,23823745,新北市第八十四分公司,新北市林口區粉寮路一段62、64號1樓,1,新北市,北,7-11
741,22555003,統一超商股份有限公司,23824842,高雄巿第六十四分公司,高雄市三民區達勇里九如二路３４５–１–２–３號１樓,1,高雄市,南,7-11
742,22555003,統一超商股份有限公司,23825075,臺中巿第五十四分公司,臺中市中區臺中市大墩路９０１、９０３號１樓,1,臺中市,中,7-11
743,22555003,統一超商股份有限公司,23825080,台中縣第十二分公司,臺中市龍井區新庄村１４鄰遊園南路２１０號,1,臺中市,中,7-11
744,22555003,統一超商股份有限公司,23825146,台北巿第１８４分公司,臺北市大安區復興南路2段151巷41號1樓,1,臺北市,北,7-11
745,22555003,統一超商股份有限公司,23825390,桃園縣第十七分公司,桃園市桃園區中正路６１８、６２０號１樓,1,桃園市,北,7-11
746,22555003,統一超商股份有限公司,23825413,臺北縣第８６分公司,新北市三重區五華街１４８、１５０號１樓,1,新北市,北,7-11
747,22555003,統一超商股份有限公司,23825429,臺北縣第８７分公司,新北市新莊區新樹路１６６號．民安路４６１號１樓,1,新北市,北,7-11
748,22555003,統一超商股份有限公司,23825434,臺北巿第１８５分公司,臺北市北投區自強街82號1樓,1,臺北市,北,7-11
749,22555003,統一超商股份有限公司,23825440,臺北縣第８９分公司,新北市新莊區福壽街１４０號１樓,1,新北市,北,7-11
750,22555003,統一超商股份有限公司,23825455,臺北縣第９０分公司,新北市新莊區豐年街二十三、二十五號１樓,1,新北市,北,7-11
751,22555003,統一超商股份有限公司,23825461,臺中巿第五十五分公司,臺中市中清路１１０–２號１樓,1,臺中市,中,7-11
752,22555003,統一超商股份有限公司,23825482,臺南巿第四十三分公司,臺南市東區大興里大同路一段２５７、２５９、２６１號１樓,1,臺南市,南,7-11
753,22555003,統一超商股份有限公司,23825899,臺北縣第九十一分公司,新北市中和區自立路十三號１樓,1,新北市,北,7-11
754,22555003,統一超商股份有限公司,23825906,臺北縣第９２分公司,新北市三重區陡門頭街２０５–１號１樓,1,新北市,北,7-11
755,22555003,統一超商股份有限公司,23825912,臺南縣第十四分公司,臺南市佳里區安西里光復路１９７、１９７–１號１樓,1,臺南市,南,7-11
756,22555003,統一超商股份有限公司,23825928,高雄巿第六十六分公司,高雄市新興區六合路１１７號１樓,1,高雄市,南,7-11
757,22555003,統一超商股份有限公司,23826124,台北巿第１８７分公司,臺北市中正區汀州路3段249號1樓,1,臺北市,北,7-11
758,22555003,統一超商股份有限公司,23826216,台北縣第９４分公司,新北市新莊區中港一街十、十–１號１樓,1,新北市,北,7-11
759,22555003,統一超商股份有限公司,23826237,臺中巿第五十六分公司,臺中市西區公益路九十五號１樓,1,臺中市,中,7-11
760,22555003,統一超商股份有限公司,23826264,高雄巿第六十八分公司,高雄市楠梓區後昌路１０９、１１１號１樓,1,高雄市,南,7-11
761,22555003,統一超商股份有限公司,23826638,臺北縣第九十六分公司,新北市新店區中正路５０５號１樓,1,新北市,北,7-11
762,22555003,統一超商股份有限公司,23826790,新北市第九十七分公司,新北市中和區莒光路138號1樓,1,新北市,北,7-11
763,22555003,統一超商股份有限公司,23827003,高雄市第三四○分公司,高雄市岡山區岡山路２６４號１樓,1,高雄市,南,7-11
764,22555003,統一超商股份有限公司,23827030,臺中縣第十五分公司,臺中市豐原區南陽路３７２號１樓;愛國街2號1樓,1,臺中市,中,7-11
765,22555003,統一超商股份有限公司,23827046,臺北巿第１９０分公司,臺北市大安區信義路二段２２４號１樓,1,臺北市,北,7-11
766,22555003,統一超商股份有限公司,23827236,台北巿第１９１分公司,臺北市忠孝東路四段２１６巷27弄1號1樓,1,臺北市,北,7-11
767,22555003,統一超商股份有限公司,23827263,新竹巿第五分公司,新竹市文華里經國路一段６５６、６５８號１樓,1,新竹市,北,7-11
768,22555003,統一超商股份有限公司,23827427,台北縣第９９分公司,新北市永和區竹林路九十八號１樓,1,新北市,北,7-11
769,22555003,統一超商股份有限公司,23827432,台北縣第１００分公司,新北市三重區正義北路３８６．３８８號１樓,1,新北市,北,7-11
770,22555003,統一超商股份有限公司,23827448,臺南巿第四十六分公司,臺南市南區大恩里國民路１５２號１樓,1,臺南市,南,7-11
771,22555003,統一超商股份有限公司,23827453,臺北縣第１０１分公司,新北市中和區中山路二段４８３、４８５號１樓,1,新北市,北,7-11
772,22555003,統一超商股份有限公司,23827469,新竹巿第６分公司,新竹市金山里光復路一段１８７、１８９號１樓,1,新竹市,北,7-11
773,22555003,統一超商股份有限公司,23827539,台北巿第１９３分公司,臺北市大安區復興南路二段82-1、82-2號1樓,1,臺北市,北,7-11
774,22555003,統一超商股份有限公司,23827931,臺北巿第１９４分公司,臺北市北投區知行路282號、284號1樓,1,臺北市,北,7-11
775,22555003,統一超商股份有限公司,23827947,臺北巿第１９５分公司,臺北市內湖區內湖路一段445號1樓,1,臺北市,北,7-11
776,22555003,統一超商股份有限公司,23827952,台北縣第１０２分公司,新北市三重區正義南路六十七．六十九號１樓,1,新北市,北,7-11
777,22555003,統一超商股份有限公司,23983030,臺北巿第１９６分公司,臺北市文山區指南路一段34、36號1樓,1,臺北市,北,7-11
778,22555003,統一超商股份有限公司,23983313,臺中巿第５７分公司,臺中市南區復興路三段320、322、324、326號1樓,1,臺中市,中,7-11
779,22555003,統一超商股份有限公司,23983968,臺北巿第２００分公司,臺北市中山區龍江路４０３號１樓,1,臺北市,北,7-11
780,22555003,統一超商股份有限公司,23984093,臺北巿第２０２分公司,臺北市永吉路三十巷１７８弄１號１樓,1,臺北市,北,7-11
781,22555003,統一超商股份有限公司,23984100,台北縣第１０５分公司,新北市板橋區民生路一段五十三號１樓,1,新北市,北,7-11
782,22555003,統一超商股份有限公司,23984122,高雄市第一九三分公司,高雄市鳳山區興仁里五甲一路204、206號1樓,1,高雄市,南,7-11
783,22555003,統一超商股份有限公司,23984657,臺北縣第１０６分公司,新北市新店區北新路一段289、291號1樓,1,新北市,北,7-11
784,22555003,統一超商股份有限公司,23984663,彰化巿第８分公司,彰化縣彰化市中央里中華路１７５、１７７號１樓,1,彰化縣,中,7-11
785,22555003,統一超商股份有限公司,23985142,台中巿第五十八分公司,臺中市北屯區昌平路一段七十號１樓,1,臺中市,中,7-11
786,22555003,統一超商股份有限公司,23985157,台南巿第五十分公司,臺南市東區莊敬里小東路２５６號１樓,1,臺南市,南,7-11
787,22555003,統一超商股份有限公司,23985163,高雄市第四四二分公司,高雄市阿蓮區南蓮村二十六鄰中山路十五、十七、十九號一樓,1,高雄市,南,7-11
788,22555003,統一超商股份有限公司,23985255,臺中巿第六十分公司,臺中市北區健行路四十九號１樓,1,臺中市,中,7-11
789,22555003,統一超商股份有限公司,23985683,台北縣第１０７分公司,新北市中和區中山路二段１３１–６號１樓,1,新北市,北,7-11
790,22555003,統一超商股份有限公司,23987388,臺北縣第１０９分公司,臺北縣蘆洲鄉民族路五十七號１樓,1,新北市,北,7-11
791,22555003,統一超商股份有限公司,23987394,臺中巿第六十一分公司,臺中市西屯路一段３５７、３５９號１樓,1,臺中市,中,7-11
792,22555003,統一超商股份有限公司,23987401,高雄巿第七十分公司,高雄市新興區建興里七賢二路八十六號１樓,1,高雄市,南,7-11
793,22555003,統一超商股份有限公司,23987562,基隆巿第十分公司,基隆市中正路２９４、２９６號１樓,1,基隆市,北,7-11
794,22555003,統一超商股份有限公司,23988464,台中巿第六十二分公司,臺中市北區民權路361號1樓,1,臺中市,中,7-11
795,22555003,統一超商股份有限公司,23988892,臺中縣第十六分公司,臺中市豐原區豐東路２１８號１樓,1,臺中市,中,7-11
796,22555003,統一超商股份有限公司,24788274,新竹縣第一五二分公司,新竹縣橫山鄉中豐路1段100號1樓,1,新竹縣,北,7-11
797,22555003,統一超商股份有限公司,24788324,桃園市第七一０分公司,桃園市蘆竹區大新路454、456號1樓,1,桃園市,北,7-11
798,22555003,統一超商股份有限公司,24788534,台中市第三七九分公司,臺中市北屯區東山路1段146-39號1樓,1,臺中市,中,7-11
799,22555003,統一超商股份有限公司,24788675,台南市第一一五分公司,臺南市安南區塭南里22鄰長和路2段12巷272號1樓,1,臺南市,南,7-11
800,22555003,統一超商股份有限公司,24788801,台中市第三七八分公司,臺中市太平區中山路4段235號1樓,1,臺中市,中,7-11
801,22555003,統一超商股份有限公司,24788886,屏東縣第九十五分公司,屏東縣屏東市信義路73-6、73-7、75號1樓,1,屏東縣,南,7-11
802,22555003,統一超商股份有限公司,24788979,桃園市第五九八分公司,桃園市龍潭區龍園六路101號2樓,1,桃園市,北,7-11
803,22555003,統一超商股份有限公司,24789013,新北市第七三五分公司,新北市新莊區建中街91、93號1樓,1,新北市,北,7-11
804,22555003,統一超商股份有限公司,24789581,台中第三八０分公司,臺中市西區南屯路1段60號、62號、64號1樓,1,臺中市,中,7-11
805,22555003,統一超商股份有限公司,24789668,高雄市第五四三分公司,高雄市小港區山明路445號、447號1樓,1,高雄市,南,7-11
806,22555003,統一超商股份有限公司,24789843,桃園市第五九九分公司,桃園市平鎮區新富五街9號1樓,1,桃園市,北,7-11
807,22555003,統一超商股份有限公司,24789864,高雄市第五四四分公司,高雄市前鎮區瑞北路54號1樓,1,高雄市,南,7-11
808,22555003,統一超商股份有限公司,24789920,雲林縣第六十六分公司,雲林縣斗六市保庄里1鄰明德北路3段285號1樓,1,雲林縣,中,7-11
809,22555003,統一超商股份有限公司,24790052,台南市第二五九分公司,臺南市北區成德里20鄰育德二路308號1樓,1,臺南市,南,7-11
810,22555003,統一超商股份有限公司,24790200,屏東縣第九十六分公司,屏東縣內埔鄉大同路3段2號及6號1樓,1,屏東縣,南,7-11
811,22555003,統一超商股份有限公司,24790216,高雄市第五四五分公司,高雄市仁武區仁雄路87號1樓,1,高雄市,南,7-11
812,22555003,統一超商股份有限公司,24790341,新北市第七三六分公司,新北市平溪區靜安路2段338、340號1樓,1,新北市,北,7-11
813,22555003,統一超商股份有限公司,24790671,新竹縣第一五三分公司,新竹縣新埔鎮中正路221號1樓,1,新竹縣,北,7-11
814,22555003,統一超商股份有限公司,24790721,新北市第七三七分公司,新北市汐止區樟樹一路256號、258號1樓,1,新北市,北,7-11
815,22555003,統一超商股份有限公司,24790877,台南市第二六０分公司,臺南市柳營區中埕里10鄰中山西路2段61號1樓,1,臺南市,南,7-11
816,22555003,統一超商股份有限公司,24790911,桃園市第七一一分公司,桃園市龜山區陸光路83、85號1樓,1,桃園市,北,7-11
817,22555003,統一超商股份有限公司,24791019,新北市第三０三分公司,新北市八里區中山路2段151、153號1樓,1,新北市,北,7-11
818,22555003,統一超商股份有限公司,24791094,台東縣第九分公司,臺東縣大武鄉大武村復興路124號、126號、128號1樓,1,臺東縣,東,7-11
819,22555003,統一超商股份有限公司,24791616,台中市第三八二分公司,臺中市沙鹿區中山路646號1樓,1,臺中市,中,7-11
820,22555003,統一超商股份有限公司,24791670,新北市第九四五分公司,新北市永和區民有街9號、11號1樓,1,新北市,北,7-11
821,22555003,統一超商股份有限公司,24791876,台南市第二六一分公司,臺南市北區公園里成功路54號1樓,1,臺南市,南,7-11
