公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,lng,lat
22555003,統一超商股份有限公司,23530044,台南縣第十分公司,臺南市歸仁區後市村中山路2段60號,1,120.2940045,22.967286
22555003,統一超商股份有限公司,23530369,臺北巿第１６７分公司,臺北市大同區長安西路271號、長安西路273巷2號,1,121.5106688,25.0521586
22555003,統一超商股份有限公司,23530375,臺北巿第１６８分公司,臺北市中和街476、478、480號,1,121.4952491,25.1452503
22555003,統一超商股份有限公司,23530380,臺北巿第１６９分公司,臺北市臥龍街252號,3,121.5569773,25.0183375
22555003,統一超商股份有限公司,23530396,台北縣第六十四分公司,新北市新莊區復興路2段183、185號,3,121.4589277,25.0445786
22555003,統一超商股份有限公司,23530403,高雄縣第１０分公司,高雄市鳳山區中山西路23、25號,3,120.3543153,22.6264017
22555003,統一超商股份有限公司,23530712,高雄巿第五十五分公司,高雄市鼓山區慶豐街1號,1,120.2926958,22.6660399
22555003,統一超商股份有限公司,23530847,屏東巿第１分公司,屏東縣屏東市廣東路99、101號,3,120.499372,22.67267
22555003,統一超商股份有限公司,23530852,臺北巿第１７０分公司,臺北市士林區大北路14、16號,1,121.5265654,25.0897548
22555003,統一超商股份有限公司,23531135,台中巿第３７分公司,臺中市北區大雅路660、662號,3,120.6766456,24.1534442
22555003,統一超商股份有限公司,23531141,桃園縣第８分公司,桃園市龜山區萬壽路2段985、987號,3,121.3352309,24.9942013
22555003,統一超商股份有限公司,23531803,桃園縣第９分公司,桃園縣平鎮鄉山?閫齯刈袑穭s頂段183、185號,3,121.2053963,24.9296022
22555003,統一超商股份有限公司,23531819,高雄巿第五十六分公司,高雄市3民區澄清路449號,3,120.3452291,22.6403606
22555003,統一超商股份有限公司,23531825,高雄巿第五十七分公司,高雄市前鎮區瑞和街196之8號,3,120.3275176,22.6060304
22555003,統一超商股份有限公司,23531830,台南巿第三十六分公司,臺南市安和路3段55號,3,120.217073,23.0447851
22555003,統一超商股份有限公司,23532084,彰化巿第４分公司,彰化市中正路1段447號,3,120.534371,24.064963
22555003,統一超商股份有限公司,23532090,高雄縣第十一分公司,高雄市鳳山區5甲2路611、613號,3,120.3304835,22.5948612
22555003,統一超商股份有限公司,23532107,台北縣第六十五分公司,新北市板橋區莒光路63號,1,121.4713582,25.0242895
22555003,統一超商股份有限公司,23532113,台北縣第六十六分公司,新北市新莊區安寧街55號,3,121.4572988,25.0475082
22555003,統一超商股份有限公司,23532129,臺北巿第１７１分公司,臺北市忠義街68號,1,121.5313073,25.1058595
22555003,統一超商股份有限公司,23532134,台北巿第一七二分公司,臺北市萬華區萬青街168號,1,121.501522,25.0235129
22555003,統一超商股份有限公司,23532140,彰化縣第１分公司,彰化縣員林市3民街2之2號,3,120.5748869,23.9590301
22555003,統一超商股份有限公司,23532155,彰化巿第５分公司,彰化市南郭路1段187、189號,3,120.549488,24.0733063
22555003,統一超商股份有限公司,23532802,台南縣第十一分公司,臺南市西港區西港村中山路366-1號,1,120.2032835,23.1225245
22555003,統一超商股份有限公司,23532818,嘉義巿第７分公司,嘉義市垂楊路552號,3,120.4457267,23.4735872
22555003,統一超商股份有限公司,23532839,台中巿第３８分公司,臺中市西屯區福星路580號,1,120.6464505,24.1749769
22555003,統一超商股份有限公司,23532845,台南巿第三十七分公司,臺南市中西區友愛街197、199號,1,120.197515,22.9918185
22555003,統一超商股份有限公司,23533112,高雄市第一○六分公司,高雄市鳳山區5甲2路232號,1,120.3397863,22.6010939
22555003,統一超商股份有限公司,23533485,台北縣第六十七分公司,新北市3重區集美街107號、成功路95巷43號,1,121.4894707,25.052914
22555003,統一超商股份有限公司,23534055,彰化巿第６分公司,彰化市中正路2段436、438號,3,120.535927,24.0726099
22555003,統一超商股份有限公司,23534061,高雄巿第五十八分公司,高雄市楠梓區右昌街174、176號,3,120.2894617,22.7109487
22555003,統一超商股份有限公司,23534077,台南縣第十二分公司,臺南市新營區中正路33-14、33-15號,1,120.3166416,23.3127669
22555003,統一超商股份有限公司,23534082,基隆巿第９分公司,基隆市中正路644、646號,3,121.7670637,25.1509803
22555003,統一超商股份有限公司,23534098,台中巿第３９分公司,臺中市館前路十5號,3,120.6661574,24.1555645
22555003,統一超商股份有限公司,23534105,台中巿第四十分公司,臺中市北平路2段98號,3,120.6753852,24.1713825
22555003,統一超商股份有限公司,23534885,臺中巿第四十一分公司,臺中市北平路3段85號,1,120.68258,24.1711159
22555003,統一超商股份有限公司,23534891,嘉義巿第八分公司,嘉義市西區民生北路182、184號,1,120.4464931,23.4783941
22555003,統一超商股份有限公司,23535131,臺北巿第１７３分公司,臺北市忠誠路1段39號,3,121.530146,25.110314
22555003,統一超商股份有限公司,23535147,臺北巿第１７４分公司,臺北市松江路131號,3,121.5334986,25.0541662
22555003,統一超商股份有限公司,23535152,臺北巿第１７５分公司,臺北市南昌路1段135號,3,121.5185077,25.0296601
22555003,統一超商股份有限公司,23535168,桃園縣第１０分公司,桃園市桃園區力行路4號,3,121.3052111,25.0033869
22555003,統一超商股份有限公司,23636193,嘉義巿第９分公司,嘉義市垂陽路132號,3,120.4579546,23.474802
22555003,統一超商股份有限公司,23636200,高雄縣第十三分公司,高雄市岡山區維仁里壽天路117號,3,120.291069,22.7944149
22555003,統一超商股份有限公司,23636784,臺中縣第十分公司,臺中市豐原區源豐路89、93、95號,1,120.716326,24.2531012
22555003,統一超商股份有限公司,23636790,新竹巿第１分公司,新竹市光復路2段324號,3,120.9983645,24.7958446
22555003,統一超商股份有限公司,23636807,屏東巿第２分公司,屏東縣屏東市仁愛路132號,3,120.4951204,22.6788917
22555003,統一超商股份有限公司,23637144,臺中巿第４２分公司,臺中市北區西屯路1段268號,3,120.665313,24.1601849
22555003,統一超商股份有限公司,23637159,高雄巿第五十九分公司,高雄市3民區喜?韏鞷陝甜雩飽B嫩江街101號,1,120.298388,22.643787
22555003,統一超商股份有限公司,23637165,臺南巿第三十八分公司,臺南市忠義路2段十8號,1,120.196597,22.984597
22555003,統一超商股份有限公司,23637171,嘉義巿第十分公司,嘉義市林森西路428號,3,120.4441614,23.4816275
22555003,統一超商股份有限公司,23637377,台北縣第６８分公司,臺北縣樹林鎮保安街1段3號,1,121.4271722,24.9932874
22555003,統一超商股份有限公司,23637382,桃園縣第１１分公司,桃園市桃園區民族路8號,3,121.3106101,24.9886445
22555003,統一超商股份有限公司,23638039,臺北縣第６９分公司,新北市泰山區楓江路22、24號,1,121.4340651,25.0624178
22555003,統一超商股份有限公司,23638045,臺中巿第四十三分公司,臺中市北區雙十路2段47、47–1號,1,120.688907,24.1533405
22555003,統一超商股份有限公司,23638050,臺中縣第十一分公司,臺中市豐原區中正路十6、十8號,1,120.7213077,24.1292266
22555003,統一超商股份有限公司,23638381,台北巿第１７６分公司,臺北市光復南路180巷2號,3,121.557372,25.0426099
22555003,統一超商股份有限公司,23638397,臺北縣第七十分公司,臺北縣汐止鎮大同路2段380、382號,3,121.6579854,25.0670328
22555003,統一超商股份有限公司,23638404,嘉義巿第１１分公司,嘉義市芳草里芳安路1號,1,120.4654,23.4688333
22555003,統一超商股份有限公司,23638410,嘉義巿第十二分公司,嘉義市民國路73、73之1號,3,120.460685,23.4767987
22555003,統一超商股份有限公司,23638559,彰化巿第７分公司,彰化縣彰化市大同里成功路85、87、89號,3,120.5415102,24.0772396
22555003,統一超商股份有限公司,23638565,臺中巿第４５分公司,臺中市大智路55號和平街228巷十6號,3,120.6886816,24.1351404
22555003,統一超商股份有限公司,23638636,臺北縣第７２分公司,新北市板橋區重慶路293號,1,121.463703,24.9991631
22555003,統一超商股份有限公司,23638642,臺北縣第七十一分公司,新北市淡水區民權路109、111號,3,121.4602428,25.1374646
22555003,統一超商股份有限公司,23638657,臺中巿第四十四分公司,臺中市北屯區進化北路71、73號,3,120.6894969,24.1628106
22555003,統一超商股份有限公司,23639017,臺北縣第７３分公司,新北市新莊區中和里復興路1段213號,1,121.452487,25.0438529
22555003,統一超商股份有限公司,23639023,新竹巿第２分公司,新竹市西大路598號,3,120.9619513,24.8070261
22555003,統一超商股份有限公司,23639261,臺中巿第四十六分公司,臺中市中區重慶里市府路75之3、75之4號,3,120.6802986,24.1398925
22555003,統一超商股份有限公司,23639277,高雄縣第十五分公司,高雄市橋頭區成功路73、75號,3,120.3095182,22.7594045
22555003,統一超商股份有限公司,23639282,臺南巿第三十九分公司,臺南市北區文元里文賢路1116號,1,120.1935337,23.0162073
22555003,統一超商股份有限公司,23639369,臺北巿第１７７分公司,臺北市羅斯福路6段226、228號,3,121.540478,24.9927028
22555003,統一超商股份有限公司,23639375,高雄市第四二八分公司,高雄市岡山區後協里介壽西路42、44號,3,120.2838714,22.784496
22555003,統一超商股份有限公司,23639852,臺北縣第７４分公司,新北市板橋區大仁街27號,3,121.4555315,25.0167983
22555003,統一超商股份有限公司,23639868,臺北縣第七十五分公司,新北市3重區中正北路206號,1,121.4825342,25.0672699
22555003,統一超商股份有限公司,23639874,臺北縣第７６分公司,新北市泰山區泰林路2段189號,1,121.433356,25.0610991
22555003,統一超商股份有限公司,23639889,臺中巿第四十七分公司,臺中市西屯區何德里漢口路2段270號,1,120.6636116,24.1660511
22555003,統一超商股份有限公司,23640112,臺中巿第四十八分公司,臺中市中區臺中市美村路1段54號,1,120.6615553,24.1532212
22555003,統一超商股份有限公司,23640128,臺中巿第四十九分公司,臺中市西區忠明路42號,1,120.660978,24.158539
22555003,統一超商股份有限公司,23640133,高雄縣第十六分公司,高雄市林園區林園北路407、409號,3,120.3947138,22.5112753
22555003,統一超商股份有限公司,23640268,桃園縣第１２分公司,桃園市中壢區中山東路2段72、76號,3,121.238243,24.9535899
22555003,統一超商股份有限公司,23640274,高雄巿第六十分公司,高雄市3民區德仁里9如2路78號,1,120.3113718,22.6407808
22555003,統一超商股份有限公司,23640963,台北巿第１７８分公司,臺北市大安區和平東路3段97號、97-1號,1,121.5508081,25.024577
22555003,統一超商股份有限公司,23640979,臺南巿第四十分公司,臺南市中西區臺南市永福路2段65號,1,120.2006169,22.9918437
22555003,統一超商股份有限公司,23641127,臺中巿第五十分公司,臺中市進化路627、629、631號,1,120.6942259,24.1606934
22555003,統一超商股份有限公司,23641132,高雄縣第十七分公司,高雄市大寮區鳳屏1路215–1號,3,120.3903522,22.634924
22555003,統一超商股份有限公司,23641484,臺北巿第１７９分公司,臺北市民權西路145號,3,121.5166258,25.0631558
22555003,統一超商股份有限公司,23641490,臺北巿第１８０分公司,臺北市文山區木柵路2段90號、興隆路4段26號,1,121.5618513,24.9835752
22555003,統一超商股份有限公司,23641506,臺北縣第七十八分公司,新北市新店區中正路306、308號,1,121.5375085,24.9746034
22555003,統一超商股份有限公司,23641512,臺北縣第７７分公司,新北市新莊區化成路504號,3,121.466465,25.052232
22555003,統一超商股份有限公司,23641528,臺北縣第七十九分公司,新北市板橋區忠孝路168、170號,1,121.464328,25.0024479
22555003,統一超商股份有限公司,23641533,臺南巿第四十一分公司,臺南市虎尾里東門路3段181、183號,3,120.234654,22.9775721
22555003,統一超商股份有限公司,23641604,臺北縣第８０分公司,新北市中和區景平路495–3、495–4號,1,121.4998834,24.9980871
22555003,統一超商股份有限公司,23641610,臺北縣第８１分公司,新北市3重區仁愛街510號,1,121.4873728,25.0820727
22555003,統一超商股份有限公司,23641885,臺中巿第５１分公司,臺中市美村路1段637–1、639號,3,120.6618647,24.1368185
22555003,統一超商股份有限公司,23641891,屏東巿第３分公司,屏東縣屏東市勝利路224、226號,1,120.4779461,22.679013
22555003,統一超商股份有限公司,23641908,高雄巿第六十一分公司,高雄市3民區大昌2路522號,1,120.3304885,22.6515538
22555003,統一超商股份有限公司,23822154,臺南縣第十三分公司,臺南市新化區中山路241號,3,120.308394,23.0359011
22555003,統一超商股份有限公司,23822160,臺北巿第１８１分公司,臺北市萬華區漢中街51號,1,121.5074479,25.044047
22555003,統一超商股份有限公司,23822458,桃園縣第１３分公司,桃園縣平鎮鄉和平路1號,3,121.2228862,24.9494348
22555003,統一超商股份有限公司,23822464,桃園縣第１４分公司,桃園市龜山區萬壽路2段1170號,3,121.3352309,24.9942013
22555003,統一超商股份有限公司,23822470,桃園縣第１５分公司,桃園市桃園區永安路335、337號,3,121.300372,24.99961
22555003,統一超商股份有限公司,23822513,臺北巿第１８２分公司,臺北市南港區同德路77號,3,121.585395,25.0459689
22555003,統一超商股份有限公司,23822529,臺北巿第１８３分公司,臺北市松隆路286號,3,121.5654177,25.0329694
22555003,統一超商股份有限公司,23822534,臺中巿第５２分公司,臺中市3民路1段172–5號4維街38–2號,3,121.4467653,24.9892708
22555003,統一超商股份有限公司,23822540,臺南巿第四十二分公司,臺南市東區川東里大同路1段75、77號,3,120.2113966,22.9869328
22555003,統一超商股份有限公司,23822555,臺中巿第五十三分公司,臺中市中區臺中市文心路3段76、78號,1,120.6522829,24.166025
22555003,統一超商股份有限公司,23822942,新北市第八十二分公司,新北市瑞芳區明燈路3段52、54號,1,121.8070654,25.1080118
22555003,統一超商股份有限公司,23822957,臺北縣第８３分公司,新北市新店區中正路61號,3,121.5441221,24.9699798
22555003,統一超商股份有限公司,23822963,新竹巿第３分公司,新竹市民族路158號,3,120.9787547,24.8087228
22555003,統一超商股份有限公司,23823739,彰化縣第二分公司,彰化縣員林市民生路7號,3,120.5688111,23.9562624
22555003,統一超商股份有限公司,23823745,新北市第八十四分公司,新北市林口區粉寮路1段62、64號,1,121.3976927,25.0803455
22555003,統一超商股份有限公司,23823750,新竹巿第四分公司,新竹市西大路469號,3,120.9632232,24.8048302
22555003,統一超商股份有限公司,23823941,高雄巿第六十二分公司,高雄市3民區正忠路222號,3,120.3303323,22.6455629
22555003,統一超商股份有限公司,23823956,高雄市第三五三分公司,高雄市大寮區會社里鳳林3路359、361號,3,120.3975229,22.6019839
22555003,統一超商股份有限公司,23824836,高雄巿第六十三分公司,高雄市3民區河北2路110號,3,120.29717,22.6363091
22555003,統一超商股份有限公司,23824842,高雄巿第六十四分公司,高雄市3民區達勇里9如2路345–1–2–3號,1,120.303837,22.641028
22555003,統一超商股份有限公司,23825069,桃園縣第１６分公司,桃園市中壢區中平路88號,3,121.2239529,24.9553305
22555003,統一超商股份有限公司,23825075,臺中巿第五十四分公司,臺中市中區臺中市大墩路901、903號,1,120.6503582,24.1567085
22555003,統一超商股份有限公司,23825080,台中縣第十二分公司,臺中市龍井區新庄村14鄰遊園南路210號,1,120.5840679,24.1821358
22555003,統一超商股份有限公司,23825146,台北巿第１８４分公司,臺北市大安區復興南路2段151巷41號,1,121.5453996,25.0284853
22555003,統一超商股份有限公司,23825151,桃園縣第１８分公司,桃園市中壢區中華路1段206號,3,121.235627,24.964728
22555003,統一超商股份有限公司,23825167,高雄巿第六十五分公司,高雄市前鎮區3多2路467、469號,3,120.315207,22.617382
22555003,統一超商股份有限公司,23825173,台北縣第８８分公司,新北市永和區永元路56、58號,3,121.522465,25.001267
22555003,統一超商股份有限公司,23825390,桃園縣第十七分公司,桃園市桃園區中正路618、620號,1,121.304722,25.0049627
22555003,統一超商股份有限公司,23825407,台北縣第８５分公司,新北市永和區得和路249–3號,3,121.5208304,25.0000076
22555003,統一超商股份有限公司,23825413,臺北縣第８６分公司,新北市3重區5華街148、150號,1,121.4911929,25.084047
22555003,統一超商股份有限公司,23825429,臺北縣第８７分公司,新北市新莊區新樹路166號．民安路461號,1,121.4347479,25.0226085
22555003,統一超商股份有限公司,23825434,臺北巿第１８５分公司,臺北市北投區自強街82號,1,121.5146134,25.1105639
22555003,統一超商股份有限公司,23825440,臺北縣第８９分公司,新北市新莊區福壽街140號,1,121.4578298,25.0517868
22555003,統一超商股份有限公司,23825455,臺北縣第９０分公司,新北市新莊區豐年街23、25號,1,121.4464321,25.0325565
22555003,統一超商股份有限公司,23825461,臺中巿第五十五分公司,臺中市中清路110–2號,1,120.677488,24.1540917
22555003,統一超商股份有限公司,23825477,臺中縣第十三分公司,臺中縣大里鄉中興路2段542、544號,3,120.6900077,24.1132885
22555003,統一超商股份有限公司,23825482,臺南巿第四十三分公司,臺南市東區大興里大同路1段257、259、261號,1,120.2113473,22.9827985
22555003,統一超商股份有限公司,23825899,臺北縣第九十一分公司,新北市中和區自立路十3號,1,121.5225301,24.9963197
22555003,統一超商股份有限公司,23825906,臺北縣第９２分公司,新北市3重區陡門頭街205–1號,1,121.477018,25.0691281
22555003,統一超商股份有限公司,23825912,臺南縣第十四分公司,臺南市佳里區安西里光復路197、197–1號,1,120.1746229,23.1601871
22555003,統一超商股份有限公司,23825928,高雄巿第六十六分公司,高雄市新興區6合路117號,1,120.315994,22.631915
22555003,統一超商股份有限公司,23826118,臺北巿第１８６分公司,臺北市延吉街28號,3,121.5534181,25.0462592
22555003,統一超商股份有限公司,23826124,台北巿第１８７分公司,臺北市中正區汀州路3段249號,1,121.534345,25.0136689
22555003,統一超商股份有限公司,23826139,台北縣第９３分公司,臺北縣蘆洲鄉中正路140號,3,121.469135,25.085158
22555003,統一超商股份有限公司,23826216,台北縣第９４分公司,新北市新莊區中港1街十、十–1號,1,121.4517201,25.0457606
22555003,統一超商股份有限公司,23826222,彰化縣第３分公司,彰化縣員林市育英路193、195號,3,120.573938,23.9639719
22555003,統一超商股份有限公司,23826237,臺中巿第五十六分公司,臺中市西區公益路95號,1,120.666808,24.150617
22555003,統一超商股份有限公司,23826243,臺中縣第十四分公司,臺中市豐原區中山路231號,3,120.714038,24.24485
22555003,統一超商股份有限公司,23826258,高雄巿第６７分公司,高雄市前鎮區瑞隆路623．625號,3,120.325504,22.604901
22555003,統一超商股份有限公司,23826264,高雄巿第六十八分公司,高雄市楠梓區後昌路109、111號,1,120.3107375,22.7188281
22555003,統一超商股份有限公司,23826617,臺北縣第九十五分公司,新北市3重區忠孝路1段181、183號,3,121.487279,25.071871
22555003,統一超商股份有限公司,23826623,台北巿第１８８分公司,臺北市光復南路616號,3,121.5572631,25.0322726
22555003,統一超商股份有限公司,23826638,臺北縣第九十六分公司,新北市新店區中正路505號,1,121.5334645,24.9845663
22555003,統一超商股份有限公司,23826644,屏東巿第４分公司,屏東縣屏東市中正路197–7號,3,120.4912709,22.6804042
22555003,統一超商股份有限公司,23826779,屏東巿第５分公司,屏東縣屏東市楠樹里民生路214號,3,120.4929255,22.6699915
22555003,統一超商股份有限公司,23826784,臺南巿第四十四分公司,臺南市西門路3段266號,3,120.2049934,23.0044628
22555003,統一超商股份有限公司,23826790,新北市第九十七分公司,新北市中和區莒光路138號,1,121.472365,25.0012109
22555003,統一超商股份有限公司,23826807,台北巿第１８９分公司,臺北市基隆路2段146號,3,121.5563526,25.0280218
22555003,統一超商股份有限公司,23827003,高雄市第三四○分公司,高雄市岡山區岡山路264號,1,120.2961335,22.7926814
22555003,統一超商股份有限公司,23827019,高雄巿第六十九分公司,高雄市3民區大昌1路6號,3,120.3286137,22.6528438
22555003,統一超商股份有限公司,23827025,臺南巿第四十五分公司,臺南市南區田寮里新興路353、355號,3,120.1915834,22.9755243
22555003,統一超商股份有限公司,23827030,臺中縣第十五分公司,臺中市豐原區南陽路372號;愛國街2號,1,120.725374,24.246514
22555003,統一超商股份有限公司,23827046,臺北巿第１９０分公司,臺北市大安區信義路2段224號,1,121.531445,25.033379
22555003,統一超商股份有限公司,23827236,台北巿第１９１分公司,臺北市忠孝東路4段216巷27弄1號,1,121.5533099,25.0400238
22555003,統一超商股份有限公司,23827242,臺北巿第１９２分公司,臺北市長安東路2段210號,3,121.5419869,25.0481761
22555003,統一超商股份有限公司,23827257,新北市第九十八分公司,新北市板橋區4維路278、280號,3,121.463222,25.02882
22555003,統一超商股份有限公司,23827263,新竹巿第五分公司,新竹市文華里經國路1段656、658號,1,120.974408,24.8145055
22555003,統一超商股份有限公司,23827427,台北縣第９９分公司,新北市永和區竹林路98號,1,121.5195857,25.0120479
22555003,統一超商股份有限公司,23827432,台北縣第１００分公司,新北市3重區正義北路386．388號,1,121.4931526,25.0715382
22555003,統一超商股份有限公司,23827448,臺南巿第四十六分公司,臺南市南區大恩里國民路152號,1,120.2121111,22.9675828
22555003,統一超商股份有限公司,23827453,臺北縣第１０１分公司,新北市中和區中山路2段483、485號,1,121.4829244,25.0048249
22555003,統一超商股份有限公司,23827469,新竹巿第６分公司,新竹市金山里光復路1段187、189號,1,121.0219475,24.7815998
22555003,統一超商股份有限公司,23827539,台北巿第１９３分公司,臺北市大安區復興南路2段82-1、82-2號,1,121.5433468,25.0309229
22555003,統一超商股份有限公司,23827545,臺南巿第四十七分公司,臺南市中西區健康路1段370、370–1、370–2號,3,120.1993184,22.9815474
22555003,統一超商股份有限公司,23827931,臺北巿第１９４分公司,臺北市北投區知行路282號、284號,1,121.4674825,25.1215397
22555003,統一超商股份有限公司,23827947,臺北巿第１９５分公司,臺北市內湖區內湖路1段445號,1,121.5723477,25.0812719
22555003,統一超商股份有限公司,23827952,台北縣第１０２分公司,新北市3重區正義南路67．69號,1,121.498261,25.0601594
22555003,統一超商股份有限公司,23827968,桃園縣第１９分公司,桃園市中壢區龍東路534號,3,121.2573524,24.9354559
22555003,統一超商股份有限公司,23983030,臺北巿第１９６分公司,臺北市文山區指南路1段34、36號,1,121.5697353,24.987613
22555003,統一超商股份有限公司,23983046,臺北縣第１０３分公司,新北市新莊區民安西路59、61號,3,121.427439,25.020328
22555003,統一超商股份有限公司,23983051,屏東巿第６分公司,屏東縣屏東市民生路62號,3,120.497476,22.667925
22555003,統一超商股份有限公司,23983290,臺北巿第１９７分公司,臺北市羅斯福路5段57號,3,121.5391195,25.0066095
22555003,統一超商股份有限公司,23983307,桃園縣第２０分公司,桃園市桃園區中山東路81號春日路188號,3,121.315933,24.996497
22555003,統一超商股份有限公司,23983313,臺中巿第５７分公司,臺中市南區復興路3段320、322、324、326號,1,120.678527,24.132347
22555003,統一超商股份有限公司,23983545,臺北巿第１９８分公司,臺北市民生東路639巷23號,3,121.5492077,25.0576599
22555003,統一超商股份有限公司,23983550,桃園縣第２１分公司,桃園市桃園區中正路407、409號,3,121.307246,25.000252
22555003,統一超商股份有限公司,23983566,臺南巿第四十八分公司,臺南市中西區民權路2段125、127號,3,120.203969,22.9946466
22555003,統一超商股份有限公司,23983952,臺北巿第１９９分公司,臺北市興隆路3段47、49號,3,121.5559502,25.000426
22555003,統一超商股份有限公司,23983968,臺北巿第２００分公司,臺北市中山區龍江路403號,1,121.5410826,25.0658311
22555003,統一超商股份有限公司,23983974,臺北巿第２０１分公司,臺北市西寧南路十8、十8–1號,3,121.5059649,25.043239
22555003,統一超商股份有限公司,23983989,台北縣第１０４分公司,新北市3重區中華路99、101號,3,121.483676,25.063155
22555003,統一超商股份有限公司,23984093,臺北巿第２０２分公司,臺北市永吉路3巷178弄1號,1,121.5719937,25.0457514
22555003,統一超商股份有限公司,23984100,台北縣第１０５分公司,新北市板橋區民生路1段53號,1,121.4754257,25.0129729
22555003,統一超商股份有限公司,23984116,臺南巿第四十九分公司,臺南市裕農路657號,3,120.2363568,22.9887511
22555003,統一超商股份有限公司,23984122,高雄市第一九三分公司,高雄市鳳山區興仁里5甲1路204、206號,1,120.3551886,22.6187422
22555003,統一超商股份有限公司,23984657,臺北縣第１０６分公司,新北市新店區北新路1段289、291號,1,121.540964,24.967144
22555003,統一超商股份有限公司,23984663,彰化巿第８分公司,彰化縣彰化市中央里中華路175、177號,1,120.539902,24.078211
22555003,統一超商股份有限公司,23985142,台中巿第五十八分公司,臺中市北屯區昌平路1段7號,1,120.694171,24.165785
22555003,統一超商股份有限公司,23985157,台南巿第五十分公司,臺南市東區莊敬里小東路256號,1,120.2306938,22.9986935
22555003,統一超商股份有限公司,23985163,高雄市第四四二分公司,高雄市阿蓮區南蓮村26鄰中山路十5、十7、十9號,1,120.3320195,22.8778606
22555003,統一超商股份有限公司,23985240,臺中巿第５９分公司,臺中市臺中港路2段1號,3,120.6550949,24.159298
22555003,統一超商股份有限公司,23985255,臺中巿第六十分公司,臺中市北區健行路49號,1,120.6890382,24.1588277
22555003,統一超商股份有限公司,23985683,台北縣第１０７分公司,新北市中和區中山路2段131–6號,1,121.5023999,25.0031312
22555003,統一超商股份有限公司,23986901,屏東巿第７分公司,屏東縣屏東市光榮里信義路46號,3,120.4840759,22.6723398
22555003,統一超商股份有限公司,23987042,台北縣第１０８分公司,新北市中和區中山路3段141、143號,3,121.4740072,25.0060099
22555003,統一超商股份有限公司,23987388,臺北縣第１０９分公司,臺北縣蘆洲鄉民族路57號,1,121.4788181,25.0856302
22555003,統一超商股份有限公司,23987394,臺中巿第六十一分公司,臺中市西屯路1段357、359號,1,120.641367,24.178653
22555003,統一超商股份有限公司,23987401,高雄巿第七十分公司,高雄市新興區建興里7賢2路86號,1,120.298904,22.634355
22555003,統一超商股份有限公司,23987562,基隆巿第十分公司,基隆市中正路294、296號,1,121.7603909,25.1418072
22555003,統一超商股份有限公司,23987970,桃園縣第２２分公司,桃園市龍潭區東龍路251、253號,3,121.2136417,24.8655088
22555003,統一超商股份有限公司,23988133,臺北巿第２０３分公司,臺北市中華路2段484巷十2號,3,121.5065658,25.0264254
22555003,統一超商股份有限公司,23988149,臺北縣第１１０分公司,臺北縣汐止鎮秀峰路6號,3,121.6589937,25.0668054
22555003,統一超商股份有限公司,23988231,屏東縣第１分公司,屏東縣潮州鎮3共里延平路98、100號,3,120.54049,22.553916
22555003,統一超商股份有限公司,23988464,台中巿第六十二分公司,臺中市北區民權路361號,1,120.6703845,24.156828
22555003,統一超商股份有限公司,23988892,臺中縣第十六分公司,臺中市豐原區豐東路218號,1,120.731382,24.24956
22555003,統一超商股份有限公司,23988909,彰化縣第４分公司,彰化縣員林市中山路2段84、86、88、9號,3,120.570793,23.961631
22555003,統一超商股份有限公司,23988915,屏東縣第２分公司,屏東縣屏東市大同里中山路6號,3,120.4865455,22.670039
22555003,統一超商股份有限公司,24788274,新竹縣第一五二分公司,新竹縣橫山鄉中豐路1段100號,1,121.1109048,24.7212553
22555003,統一超商股份有限公司,24788324,桃園市第七一０分公司,桃園市蘆竹區大新路454、456號,1,121.248529,25.024582
22555003,統一超商股份有限公司,24788534,台中市第三七九分公司,臺中市北屯區東山路1段146-39號,1,120.6980134,24.1704934
22555003,統一超商股份有限公司,24788675,台南市第一一五分公司,臺南市安南區塭南里22鄰長和路2段12巷272號,1,120.2231593,23.0696889
22555003,統一超商股份有限公司,24788801,台中市第三七八分公司,臺中市太平區中山路4段235號,1,120.7007173,24.147817
22555003,統一超商股份有限公司,24788886,屏東縣第九十五分公司,屏東縣屏東市信義路73-6、73-7、75號,1,120.483466,22.6722669
22555003,統一超商股份有限公司,24788979,桃園市第五九八分公司,桃園市龍潭區龍園6路101號2樓,1,121.1874101,24.8816383
22555003,統一超商股份有限公司,24789013,新北市第七三五分公司,新北市新莊區建中街91、93號,1,121.4466593,25.0364841
22555003,統一超商股份有限公司,24789581,台中第三八０分公司,臺中市西區南屯路1段60號、62號、64號,1,120.665801,24.132048
22555003,統一超商股份有限公司,24789668,高雄市第五四三分公司,高雄市小港區山明路445號、447號,1,120.3625588,22.5675709
22555003,統一超商股份有限公司,24789843,桃園市第五九九分公司,桃園市平鎮區新富5街9號,1,121.214358,24.9397389
22555003,統一超商股份有限公司,24789864,高雄市第五四四分公司,高雄市前鎮區瑞北路54號,1,120.3347397,22.6092751
22555003,統一超商股份有限公司,24789920,雲林縣第六十六分公司,雲林縣斗6市保庄里1鄰明德北路3段285號,1,120.530577,23.709197
22555003,統一超商股份有限公司,24790052,台南市第二五九分公司,臺南市北區成德里20鄰育德2路308號,1,120.203584,23.0142087
22555003,統一超商股份有限公司,24790200,屏東縣第九十六分公司,屏東縣內埔鄉大同路3段2號及6號,1,120.5731025,22.6363028
